page,section,current_file,media_type,dimensions,weight_kb,related_text,what_text_claims,what_media_shows,correspondence_0_5,deception_risk,technical_quality,repetition_count,distinct_contexts,needs_replacement,required_source,stock_allowed,real_media_required,recommended_action,issue_codes,origin,languages
index.html,featured [style-bg],assets/img/xaru/gen2/05_hotel_project.jpg,background,1920x1080,502,Halted / restructuring Seeking capital,Halted Hotel Project Seeking Capital,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,featured [style-bg],assets/img/xaru/gen2/04_resort_dev.jpg,background,1920x1080,515,"Seeking operator Beach Resort, Development Stage Punta Cana · Dominican Republic 320 keys · Development Price upon application View details","Beach Resort, Development Stage","Palapas de techo de palma con piscina frente a playa y andamiaje de bambu. Lectura: resort boutique construido/en obra, sin identidad de proyecto.",0,crítico,"OK (1920x1080, 515 KB)",56,10,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,featured [style-bg],assets/img/xaru/gen2/03_land_mega.jpg,background,1920x1080,582,Development-ready Seeking developer,"Territorial Land Holding, 11M+ m²",Duna/matorral costero arido con pistas de tierra vistas desde el aire. No muestra 11.000.000 m2 ni linderos ni cantera alguna.,0,crítico,"OK (1920x1080, 582 KB)",116,16,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,featured [style-bg],assets/img/xaru/gen2/06_masterplan_ashima.jpg,background,1920x1080,458,In validation Seeking capital,ASHIMA — Signature Master Development,"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,featured [style-bg],assets/img/xaru/gen2/13_investment_bg.jpg,background,1920x1080,321,"Off-market Seeking buyer Confidential Portfolio — Private Market Undisclosed A sizeable off-market position, released only through the Private Deal Room. Undisclosed View details",Confidential Portfolio — Private Market,Skyline de distrito financiero al anochecer con grua de obra. Fondo decorativo corporativo.,0,crítico,"OK (1920x1080, 321 KB)",92,14,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,markets [style-bg],assets/img/xaru/gen2/06_masterplan_ashima.jpg,background,1920x1080,458,"Land & Master Developments Territorial land, master plans and signature destinations at scale. View division",Land & Master Developments,"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,projects [img],assets/img/xaru/gen2/06_masterplan_ashima.jpg,image,1920x1080,458,"ASHIMA Ancestral Odyssey — Oaxaca, México A sanctuary-scale master development where ancestral local culture meets contemporary design — private residences conceived around wellness, community and the living heritage of ",ASHIMA,"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,projects [img],assets/img/xaru/gen2/06b_ashima_pavilion.jpg,image,1920x1080,391,"The Pavilion Architecture That Belongs to Its Territory The first built expression of ASHIMA — a pavilion raised from local materials and ancestral technique, setting the standard for every residence that follows. See th",Architecture That Belongs to Its Territory,Torre conica de fibra vegetal tejida en sabana costera con acacias. Estetica africana; no es un pabellon construido de ASHIMA ni oaxaqueno.,0,crítico,"OK (1920x1080, 391 KB)",4,1,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,xr_hero_slider_wrap [data-background],assets/img/xaru/gen2/02_island_rd.jpg,background,1920x1080,414,A Private Island in Samaná Bay. Kilometers of pristine beachfront — Dominican Republic · Price upon application Land & Developments,A Private Island in Samaná Bay.,"Islote tropical aereo con palmeras, arrecife turquesa y pequeno embarcadero. Generico caribeno; no corresponde a ninguna parcela titulada verificable.",0,crítico,"OK (1920x1080, 414 KB)",44,8,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
index.html,xr_hero_slider_wrap [data-background],assets/img/xaru/gen2/06_masterplan_ashima.jpg,background,1920x1080,458,"Master Developments, From Land to Legacy. ASHIMA — Ancestral Odyssey · Oaxaca, México Discover the Project","Master Developments, From Land to Legacy.","Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/cf-confidential-portfolio/index.html,(root) [style-bg],assets/img/xaru/gen2/13_investment_bg.jpg,background,1920x1080,321,"Off-market Seeking buyer Confidential Portfolio — Private Market A sizeable off-market position, released only through the Private Deal Room. Information available under NDA Region Undisclosed Category Portfolio Scale Si",Confidential Portfolio — Private Market,Skyline de distrito financiero al anochecer con grua de obra. Fondo decorativo corporativo.,0,crítico,"OK (1920x1080, 321 KB)",92,14,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/cf-confidential-portfolio/index.html,cs_page_header [data-src-bg],assets/img/xaru/gen2/13_investment_bg.jpg,background,1920x1080,321,"Land, Projects & Opportunities Confidential Portfolio — Private Market Home Land, Projects & Opportunities Confidential Portfolio — Private Market",Confidential Portfolio — Private Market,Skyline de distrito financiero al anochecer con grua de obra. Fondo decorativo corporativo.,0,crítico,"OK (1920x1080, 321 KB)",92,14,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/cf-confidential-portfolio/index.html,cs_page_header [style-bg],assets/img/xaru/gen2/13_investment_bg.jpg,background,1920x1080,321,"Land, Projects & Opportunities Confidential Portfolio — Private Market Home Land, Projects & Opportunities Confidential Portfolio — Private Market",Confidential Portfolio — Private Market,Skyline de distrito financiero al anochecer con grua de obra. Fondo decorativo corporativo.,0,crítico,"OK (1920x1080, 321 KB)",92,14,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/index.html,(root) [style-bg],assets/img/xaru/gen2/03_land_mega.jpg,background,1920x1080,582,Development-ready Seeking developer,"Territorial Land Holding, 11M+ m²",Duna/matorral costero arido con pistas de tierra vistas desde el aire. No muestra 11.000.000 m2 ni linderos ni cantera alguna.,0,crítico,"OK (1920x1080, 582 KB)",116,16,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/index.html,(root) [style-bg],assets/img/xaru/gen2/06_masterplan_ashima.jpg,background,1920x1080,458,In validation Seeking capital,ASHIMA — Signature Master Development,"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/index.html,(root) [style-bg],assets/img/xaru/gen2/13_investment_bg.jpg,background,1920x1080,321,"Off-market Seeking buyer Confidential Portfolio — Private Market Undisclosed A sizeable off-market position, released only through the Private Deal Room. Undisclosed View details",Confidential Portfolio — Private Market,Skyline de distrito financiero al anochecer con grua de obra. Fondo decorativo corporativo.,0,crítico,"OK (1920x1080, 321 KB)",92,14,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/index.html,(root) [style-bg],assets/img/xaru/gen2/03_land_mega.jpg,background,1920x1080,582,In validation Seeking buyer,Quarry Licence & Aggregates Production,Duna/matorral costero arido con pistas de tierra vistas desde el aire. No muestra 11.000.000 m2 ni linderos ni cantera alguna.,0,crítico,"OK (1920x1080, 582 KB)",116,16,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/lp-ashima-masterplan/index.html,(head) [meta:og:image],assets/img/xaru/gen2/06_masterplan_ashima.jpg,meta-card,1920x1080,458,,(bloque sin titulo),"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/lp-ashima-masterplan/index.html,(head) [meta:twitter:image],assets/img/xaru/gen2/06_masterplan_ashima.jpg,meta-card,1920x1080,458,,(bloque sin titulo),"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/lp-ashima-masterplan/index.html,(root) [style-bg],assets/img/xaru/gen2/06_masterplan_ashima.jpg,background,1920x1080,458,"In validation Seeking capital Oaxaca · Mexico ASHIMA — Signature Master Development Price upon application Key facts Status In validation Location Oaxaca · Mexico Price Price upon application Area 4,200,000 m² Tenure Und",ASHIMA — Signature Master Development,"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
opportunities/lp-ashima-masterplan/index.html,cs_page_header [data-src-bg],assets/img/xaru/gen2/06_masterplan_ashima.jpg,background,1920x1080,458,"Land, Projects & Opportunities ASHIMA — Signature Master Development Home Land, Projects & Opportunities ASHIMA — Signature Master Development",ASHIMA — Signature Master Development,"Colinas de selva que bajan a una playa dorada con oleaje. Sin masterplan, sin trazado, sin arquitectura, sin marcador de Oaxaca.",0,crítico,"OK (1920x1080, 458 KB)",64,11,sí,Masterplan y renders oficiales de ASHIMA (rotulados RENDER) o fotografia de la obra ejecutada,no,sí,"RETIRAR. ASHIMA es un proyecto nombrado: exige masterplan/render firmado y rotulado como render, o fotografia de obra real.",DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
